,T_Creation Date,T_Status,T_SRN,T_Type of SR,T_Tree Location,T_Street Address,T_Zip,T_X-Coordinate,T_Y-Coordinate,T_Ward,T_Police_District,T_Community_Area,T_Latitude,T_Longitude
141,2018-12-13T00:00:00.000,Open,18-03349817,Tree Trim,Location Not Recorded,4414 W RICE ST,60651,1146789.60996699,1905304.8400291,37,11,23,41.89612902127633,-87.73632067891377
142,2018-12-13T00:00:00.000,Open,18-03349332,Tree Trim,Parkway,4434 W RICE ST,60651,1146654.10996699,1905300.7400291,37,11,23,41.89612035668311,-87.73681845295263
143,2018-12-13T00:00:00.000,Open,18-03349168,Tree Trim,Parkway,5357 N LAKEWOOD AVE,60640,1166670.51771901,1935710.02309077,48,20,77,41.97915953304038,-87.66242814975335
144,2018-12-13T00:00:00.000,Open,18-03346779,Tree Trim,Location Not Recorded,4125 N WHIPPLE ST,60618,1155313.57950541,1927264.36490268,33,17,16,41.956220646588555,-87.70442211408971
145,2018-12-13T00:00:00.000,Open,18-03354158,Tree Trim,Parkway,6810 S ELIZABETH ST,60636,1169163.59060759,1859621.57746978,17,7,67,41.770313158129404,-87.65546964721294
146,2018-12-13T00:00:00.000,Open,18-03353176,Tree Trim,Parkway,5226 W FLETCHER ST,60641,1140976.16157235,1920443.57928668,31,25,19,41.93778039694492,-87.75729912112651
147,2018-12-13T00:00:00.000,Open,18-03349807,Tree Trim,Location Not Recorded,4410 W RICE ST,60651,1146816.70996699,1905305.6400291,37,11,23,41.89613069905377,-87.73622112460409
148,2018-12-13T00:00:00.000,Open,18-03353317,Tree Trim,Parkway,5806 S PAULINA ST,60636,1166004.44442691,1866165.52526923,15,7,67,41.78833833150335,-87.66686389843568
149,2018-12-13T00:00:00.000,Open,18-03346775,Tree Trim,Location Not Recorded,4123 N WHIPPLE ST,60618,1155313.97950541,1927251.06490268,33,17,16,41.956184142486336,-87.70442100241169
150,2018-12-13T00:00:00.000,Open,18-03350118,Tree Trim,Parkway,1122 W 111TH ST,60643,1170822.26661392,1831191.73261074,34,22,75,41.69226160677463,-87.65021670416297
151,2018-12-13T00:00:00.000,Open,18-03348264,Tree Trim,Location Not Recorded,10144 S SPRINGFIELD AVE,60655,1152107.97998464,1836903.49997748,19,22,74,41.70832265006215,-87.71858401131703
152,2018-12-13T00:00:00.000,Open,18-03346714,Tree Trim,Location Not Recorded,3647 N SACRAMENTO AVE,60618,1155737.31057634,1924097.07489017,33,17,16,41.94752085330223,-87.7029500122388
153,2018-12-13T00:00:00.000,Open,18-03351103,Tree Trim,Parkway,2714 N MARMORA AVE,60639,1136592.84570314,1917434.03840483,30,25,19,41.92960158117377,-87.77348111492223
154,2018-12-13T00:00:00.000,Open,18-03352258,Tree Trim,Parkway,1227 W GUNNISON ST,60640,1167111.94207467,1932457.17000395,46,20,3,41.97022410442193,-87.66089869016182
155,2018-12-13T00:00:00.000,Open,18-03350411,Tree Trim,Parkway,8456 S MORGAN ST,60620,1171122.50560331,1848748.069506,21,6,71,41.7404322561813,-87.64860629762975
156,2018-12-12T00:00:00.000,Open,18-03343544,Tree Trim,Parkway,1017 W ARMITAGE AVE,60614,1169134.72001191,1913476.27176565,43,18,7,41.91809592171075,-87.65401399964574
157,2018-12-12T00:00:00.000,Completed,18-03341378,Tree Trim,Location Not Recorded,5425 S NEVA AVE,60638,1129601.7441721,1867777.63982975,23,8,56,41.79345909508063,-87.80030485609137
158,2018-12-12T00:00:00.000,Open,18-03342204,Tree Trim,Alley,5562 W EDMUNDS ST,60630,1138306.90760799,1932407.53878412,45,16,11,41.97065944758773,-87.76681861645325
159,2018-12-12T00:00:00.000,Open,18-03340352,Tree Trim,Parkway,6306 W BRYN MAWR AVE,60646,1133162.3400248,1936833.19001109,45,16,10,41.982895641183696,-87.78563187809756
160,2018-12-12T00:00:00.000,Open,18-03341691,Tree Trim,Parkway,2000 W CHICAGO AVE,60622,1162926.37907631,1905343.48333061,2,12,24,41.89591164190558,-87.67705236087346
161,2018-12-12T00:00:00.000,Open,18-03340540,Tree Trim,Parkway,839 E 40TH ST,60653,1182751.77511855,1878393.20420368,4,2,36,41.8215194054957,-87.60507835270872
162,2018-12-12T00:00:00.000,Completed,18-03342918,Tree Trim,Location Not Recorded,10233 S PRINCETON AVE,60628,1176097.18400185,1836958.62011417,9,5,49,41.70797036691774,-87.63073223235325
163,2018-12-12T00:00:00.000,Open - Dup,18-03341096,Tree Trim,Location Not Recorded,7119 S OGLESBY AVE,60649,1193113.369982,1858181.2814703,5,3,43,41.76580935949829,-87.56772769817458
164,2018-12-12T00:00:00.000,Open,18-03343059,Tree Trim,Parkway,9840 S UNIVERSITY AVE,60628,1185609.9761172,1839979.51217393,8,5,50,41.71604178211063,-87.59580153292144
165,2018-12-12T00:00:00.000,Open,18-03343451,Tree Trim,Parkway,5023 S LEAMINGTON AVE,60638,1142876.21617689,1870832.57157502,22,8,56,41.801606156845466,-87.75155171093755
166,2018-12-12T00:00:00.000,Completed,18-03341672,Tree Trim,Location Not Recorded,44 E SUPERIOR ST,60611,1176642.81893119,1905375.84160096,42,18,8,41.895701475450096,-87.6266742635155
167,2018-12-12T00:00:00.000,Open,18-03341511,Tree Trim,Parkway,5640 S PRINCETON AVE,60621,1175248.82878755,1867533.38056735,3,7,68,41.79189022388998,-87.63292749084349
168,2018-12-12T00:00:00.000,Open,18-03342984,Tree Trim,Parkway,420 N CICERO AVE,60644,1144288.82340843,1902519.25991396,28,15,25,41.888532452881684,-87.7455757523605
169,2018-12-12T00:00:00.000,Completed,18-03342910,Tree Trim,Location Not Recorded,10055 S EBERHART AVE,60628,1181350.36050284,1838400.41057416,9,5,49,41.71180759751534,-87.61145073470752
170,2018-12-12T00:00:00.000,Open,18-03339288,Tree Trim,Parkway,10144 S CARPENTER ST,60643,1171108.16531247,1837544.18988934,34,22,73,41.7096875113165,-87.6489851794139
171,2018-12-12T00:00:00.000,Open,18-03344228,Tree Trim,Parkway,6311 W PATTERSON AVE,60634,1133658.23061877,1923609.83340481,36,16,17,41.94660072789628,-87.78411979925424
172,2018-12-12T00:00:00.000,Open,18-03344159,Tree Trim,Parkway,10953 S EGGLESTON AVE,60628,1175236.32013234,1832270.60812965,34,22,49,41.69512500653219,-87.63402414416774
173,2018-12-12T00:00:00.000,Open,18-03344964,Tree Trim,Parkway,7915 S PARNELL AVE,60620,1174004.69992958,1852422.05251725,17,6,44,41.75045071985683,-87.63793749298657
174,2018-12-12T00:00:00.000,Completed,18-03342913,Tree Trim,Location Not Recorded,10013 S FOREST AVE,60628,1180015.4001262,1838642.71642729,9,5,49,41.71250312483588,-87.61633228486099
175,2018-12-12T00:00:00.000,Open - Dup,18-03342366,Tree Trim,Parkway,6561 W ROSCOE ST,60634,1131961.59270702,1921891.32908261,36,16,17,41.941914622969364,-87.79039625291344
176,2018-12-12T00:00:00.000,Open - Dup,18-03340336,Tree Trim,Parkway,1434 N LOREL AVE,60651,1140426.3100234,1909023.30007653,37,25,25,41.90645204093432,-87.75960077125691
177,2018-12-12T00:00:00.000,Completed,18-03341676,Tree Trim,Location Not Recorded,105 E BELLEVUE PL,60611,1176921.59127364,1907528.25006951,42,18,8,41.90160148063557,-87.62558519257564
178,2018-12-12T00:00:00.000,Open - Dup,18-03342360,Tree Trim,Parkway,3258 N NAGLE AVE,60634,1132805.64331392,1920971.12251375,36,16,17,41.93937476117953,-87.78731549162791
179,2018-12-12T00:00:00.000,Open,18-03342449,Tree Trim,Parkway,4853 S LAVERGNE AVE,60638,1143845.02002041,1871987.34940559,22,8,56,41.804757001909685,-87.74796983692696
180,2018-12-12T00:00:00.000,Open,18-03340632,Tree Trim,Parkway,4905 N NEWCASTLE AVE,60656,1129917.54796835,1932199.84489866,41,16,10,41.970237597579,-87.79767231164165
181,2018-12-12T00:00:00.000,Open,18-03345151,Tree Trim,Parkway,5459 W LELAND AVE,60630,1139095.55141999,1930548.74771922,45,16,15,41.965544414800156,-87.76396409033316
182,2018-12-12T00:00:00.000,Open,18-03341530,Tree Trim,Parkway,8839 S THROOP ST,60620,1169212.25999894,1846004.50997251,21,22,71,41.73294503417967,-87.65568437961302
183,2018-12-12T00:00:00.000,Open,18-03340062,Tree Trim,Parkway,1853 W EDDY ST,60657,1163310.26103084,1923593.5068173,47,19,5,41.94598282509586,-87.67512797548117
184,2018-12-11T00:00:00.000,Open,18-03330143,Tree Trim,Parkway,5400 S ELLIS AVE,60615,1183862.83318836,1869807.79852913,5,2,41,41.79793449414037,-87.60127075604724
185,2018-12-11T00:00:00.000,Completed,18-03333418,Tree Trim,Location Not Recorded,2528 N AVERS AVE,60647,1150285.5483,1916666.48005,31,25,22,41.92723896755786,-87.72318384170923
186,2018-12-11T00:00:00.000,Open,18-03333646,Tree Trim,Parkway,2529 W FITCH AVE,60645,1158173.66637995,1947360.2384258,50,24,2,42.011306544235204,-87.69335569022887
187,2018-12-11T00:00:00.000,Completed,18-03333506,Tree Trim,Location Not Recorded,2540 N AVERS AVE,60647,1150281.6483,1916802.68005,31,25,22,41.92761278839036,-87.7231946113799
188,2018-12-11T00:00:00.000,Completed,18-03333740,Tree Trim,Location Not Recorded,9553 S PRAIRIE AVE,60628,1179603.76980134,1841682.8432338,9,5,49,41.720855023401924,-87.61774725142632
189,2018-12-11T00:00:00.000,Open,18-03332483,Tree Trim,Parkway,5105 N NEWCASTLE AVE,60656,1129928.17599772,1933516.6132955,41,16,10,41.97385076141243,-87.79760295280059
190,2018-12-11T00:00:00.000,Open,18-03335306,Tree Trim,Parkway,525 W OAKDALE AVE,60657,1172234.59029055,1919862.40379729,44,19,6,41.93555180193384,-87.64243592834977
191,2018-12-11T00:00:00.000,Open,18-03330183,Tree Trim,Parkway,5418 S ELLIS AVE,60615,1183867.33318836,1869628.49852913,5,2,41,41.79744237527527,-87.60125985367274
192,2018-12-11T00:00:00.000,Open,18-03330107,Tree Trim,Parkway,5401 S INGLESIDE AVE,60615,1183447.76180206,1869787.3308269,5,2,41,41.797888019035014,-87.6027935124469
193,2018-12-11T00:00:00.000,Completed,18-03333329,Tree Trim,Location Not Recorded,2513 N AVERS AVE,60647,1150290.42958579,1916496.20903006,31,25,22,41.92677163367956,-87.72317035721333
194,2018-12-11T00:00:00.000,Open,18-03337099,Tree Trim,Parkway,2522 W CARMEN AVE,60625,1158517.33951019,1933780.97429238,40,20,4,41.97403744680451,-87.69246508314447
195,2018-12-11T00:00:00.000,Open,18-03330109,Tree Trim,Parkway,5407 S INGLESIDE AVE,60615,1183449.36180206,1869725.2308269,5,2,41,41.797717574244174,-87.60278958043433
196,2018-12-11T00:00:00.000,Open,18-03330180,Tree Trim,Parkway,5412 S ELLIS AVE,60615,1183865.83318836,1869688.29852913,5,2,41,41.79760650637096,-87.601263486744
197,2018-12-11T00:00:00.000,Completed - Dup,18-03333734,Tree Trim,Location Not Recorded,9500 S MICHIGAN AVE,60628,1178825.04889541,1842014.16882647,9,5,49,41.72178195046456,-87.62058946658871
198,2018-12-11T00:00:00.000,Completed,18-03333488,Tree Trim,Location Not Recorded,2535 N AVERS AVE,60647,1150283.2483,1916745.88005,31,25,22,41.92745689299692,-87.72319021717797
199,2018-12-11T00:00:00.000,Open,18-03332501,Tree Trim,Parkway,5101 N NEWCASTLE AVE,60656,1129927.97599772,1933490.0132955,41,16,10,41.9737777717663,-87.79760429997116
200,2018-12-11T00:00:00.000,Open,18-03333036,Tree Trim,Parkway,1923 W WELLINGTON AVE,60657,1162999.24088148,1919935.62569443,32,19,5,41.93595194313081,-87.67637421944774
201,2018-12-11T00:00:00.000,Open,18-03330108,Tree Trim,Parkway,5405 S INGLESIDE AVE,60615,1183448.76180206,1869745.9308269,5,2,41,41.79777439072974,-87.60279113557797
202,2018-12-11T00:00:00.000,Completed,18-03333436,Tree Trim,Location Not Recorded,2529 N AVERS AVE,60647,1150285.2483,1916677.78005,31,25,22,41.927269981602315,-87.72318464862005
203,2018-12-11T00:00:00.000,Open,18-03335216,Tree Trim,Parkway,3501 N NORA AVE,60634,1128798.65009485,1922468.55746641,38,16,17,41.943552990660685,-87.80200850496688
204,2018-12-11T00:00:00.000,Completed,18-03333389,Tree Trim,Location Not Recorded,2520 N AVERS AVE,60647,1150288.12958579,1916575.70903006,31,25,22,41.92698983354519,-87.7231767299937
205,2018-12-11T00:00:00.000,Completed,18-03332820,Tree Trim,Parkway,1650 W CARMEN AVE,60640,1164740.37417707,1933938.40012348,40,20,3,41.97433940151099,-87.66957684209389
206,2018-12-11T00:00:00.000,Open,18-03331742,Tree Trim,Parkway,3222 S THROOP ST,60608,1168186.19181795,1883340.37688876,11,9,60,41.83542128910115,-87.65836964634462
207,2018-12-11T00:00:00.000,Completed,18-03333322,Tree Trim,Location Not Recorded,2511 N AVERS AVE,60647,1150291.02958579,1916473.50903006,31,25,22,41.92670933117634,-87.72316874602782
208,2018-12-11T00:00:00.000,Completed,18-03333737,Tree Trim,Location Not Recorded,9600 S FOREST AVE,60628,1179942.30372636,1841384.61242758,9,5,49,41.720028911670234,-87.61651638125552
209,2018-12-11T00:00:00.000,Completed,18-03333347,Tree Trim,Location Not Recorded,2516 N AVERS AVE,60647,1150289.42958579,1916530.30903006,31,25,22,41.92686522659015,-87.72317314014774
210,2018-12-11T00:00:00.000,Open,18-03335228,Tree Trim,Parkway,9647 S OAKLEY AVE,60643,1162738.28473322,1840613.36711147,19,22,72,41.718288296493576,-87.67955166425236
211,2018-12-11T00:00:00.000,Open,18-03330186,Tree Trim,Parkway,5422 S ELLIS AVE,60615,1183868.33318836,1869588.59852913,5,2,41,41.79733286307286,-87.60125743267322
212,2018-12-11T00:00:00.000,Open,18-03336901,Tree Trim,Parkway,7010 S ARTESIAN AVE,60629,1161252.45159509,1858102.95389595,17,8,66,41.76631327942542,-87.68451077919178
213,2018-12-11T00:00:00.000,Open,18-03333199,Tree Trim,Parkway,5678 N NEW HAMPSHIRE AVE,60631,1129123.83919789,1937442.99670236,41,16,10,41.98463891231157,-87.80047095246196
214,2018-12-11T00:00:00.000,Completed,18-03333732,Tree Trim,Location Not Recorded,9523 S CALUMET AVE,60628,1180258.38019727,1841904.46978151,9,5,49,41.72144823825436,-87.61534280693095
215,2018-12-11T00:00:00.000,Completed,18-03333408,Tree Trim,Location Not Recorded,2525 N AVERS AVE,60647,1150286.5483,1916632.38005,31,25,22,41.92714537465339,-87.72318105874943
216,2018-12-11T00:00:00.000,Open,18-03334479,Tree Trim,Vacant Lot,1112 W 110TH PL,60643,1170831.41900488,1831524.64312326,34,22,75,41.69317496736249,-87.65017352919591
217,2018-12-11T00:00:00.000,Open,18-03330146,Tree Trim,Parkway,5408 S ELLIS AVE,60615,1183864.83318836,1869728.09852913,5,2,41,41.79771574416012,-87.60126591088051
218,2018-12-11T00:00:00.000,Completed,18-03332627,Tree Trim,Parkway,5154 S OAK PARK AVE,60638,1131922.65789287,1869627.23362095,23,8,56,41.798494915031796,-87.7917513221668
219,2018-12-11T00:00:00.000,Open,18-03334192,Tree Trim,Parkway,2649 W EVERGREEN AVE,60622,1158492.26419549,1908876.70013245,26,14,24,41.905699004804966,-87.69324111346057
220,2018-12-11T00:00:00.000,Completed,18-03333498,Tree Trim,Location Not Recorded,2538 N AVERS AVE,60647,1150282.2483,1916779.98005,31,25,22,41.9275504858963,-87.7231930001593
221,2018-12-11T00:00:00.000,Open,18-03330137,Tree Trim,Parkway,5415 S INGLESIDE AVE,60615,1183451.46180206,1869642.4308269,5,2,41,41.79749031529264,-87.60278446000997
222,2018-12-11T00:00:00.000,Open,18-03330184,Tree Trim,Parkway,5420 S ELLIS AVE,60615,1183867.83318836,1869608.59852913,5,2,41,41.79738775637837,-87.60125864161077
223,2018-12-11T00:00:00.000,Open - Dup,18-03330139,Tree Trim,Parkway,5417 S INGLESIDE AVE,60615,1183451.96180206,1869621.7308269,5,2,41,41.797433501136396,-87.60278327158515
224,2018-12-11T00:00:00.000,Open,18-03333283,Tree Trim,Location Not Recorded,5056 W OHIO ST,60644,1142456.38010123,1903523.36552053,37,15,25,41.89132208422756,-87.75228026604998
225,2018-12-11T00:00:00.000,Completed,18-03332677,Tree Trim,Parkway,5158 S OAK PARK AVE,60638,1131923.35789287,1869602.03362095,23,8,56,41.79842574953972,-87.79174933731402
226,2018-12-11T00:00:00.000,Completed,18-03333444,Tree Trim,Location Not Recorded,2531 N AVERS AVE,60647,1150284.5483,1916700.48005,31,25,22,41.92733228605208,-87.72318662729036
227,2018-12-11T00:00:00.000,Completed,18-03333744,Tree Trim,Location Not Recorded,10015 S WALLACE ST,60628,1174068.10552938,1838473.63122438,9,22,73,41.71217296783796,-87.63811799442774
228,2018-12-11T00:00:00.000,Completed,18-03333742,Tree Trim,Location Not Recorded,9515 S PRAIRIE AVE,60628,1179597.06227546,1841937.36651724,9,5,49,41.72155362074669,-87.61776407054359
229,2018-12-11T00:00:00.000,Open - Dup,18-03334442,Tree Trim,Parkway,3842 N LOWELL AVE,60641,1146543.74818735,1925185.36891567,45,17,16,41.9506877943382,-87.73671566523167
230,2018-12-11T00:00:00.000,Completed,18-03333721,Tree Trim,Location Not Recorded,8010 S CALUMET AVE,60619,1179862.83461343,1851970.42508403,6,6,44,41.74907947225427,-87.61648451475233
231,2018-12-11T00:00:00.000,Completed,18-03333727,Tree Trim,Location Not Recorded,9700 S CALUMET AVE,60628,1180290.55117345,1840731.20781975,9,5,49,41.71822792246385,-87.6152608155413
232,2018-12-11T00:00:00.000,Open,18-03330110,Tree Trim,Parkway,5411 S INGLESIDE AVE,60615,1183450.36180206,1869683.8308269,5,2,41,41.79760394593556,-87.60278720357437
233,2018-12-11T00:00:00.000,Open - Dup,18-03333290,Tree Trim,Parkway,1854 W IOWA ST,60622,1163791.96010278,1906031.34620662,2,12,24,41.89778097699524,-87.67385385242409
234,2018-12-11T00:00:00.000,Open,18-03330878,Tree Trim,Parkway,10141 S DR MARTIN LUTHER KING JR DR,60628,1180702.33638366,1837810.99049264,9,5,49,41.710205036189706,-87.61384198774235
235,2018-12-11T00:00:00.000,Completed,18-03333368,Tree Trim,Location Not Recorded,2517 N AVERS AVE,60647,1150289.12958579,1916541.60903006,31,25,22,41.92689624063663,-87.72317394705081
236,2018-12-11T00:00:00.000,Open,18-03330182,Tree Trim,Parkway,5414 S ELLIS AVE,60615,1183866.33318836,1869668.29852913,5,2,41,41.79755161306752,-87.60126227780087
237,2018-12-11T00:00:00.000,Completed,18-03333517,Tree Trim,Location Not Recorded,2541 N AVERS AVE,60647,1150281.3483,1916813.98005,31,25,22,41.927643802432776,-87.7231954182985
238,2018-12-11T00:00:00.000,Completed,18-03332629,Tree Trim,Location Not Recorded,6933 N ORIOLE AVE,60631,1124732.66909894,1945419.58430709,41,16,9,42.00660128513201,-87.8164444416718
239,2018-12-11T00:00:00.000,Completed - Dup,18-03332869,Tree Trim,Parkway,1027 N SPRINGFIELD AVE,60651,1150197.64369909,1906572.42802041,37,11,23,41.89954165415287,-87.72377047189707
240,2018-12-11T00:00:00.000,Completed,18-03333397,Tree Trim,Location Not Recorded,2522 N AVERS AVE,60647,1150294.62958579,1916348.70903006,31,25,22,41.92636679874283,-87.72315878087487
241,2018-12-11T00:00:00.000,Open,18-03330145,Tree Trim,Parkway,5404 S ELLIS AVE,60615,1183863.83318836,1869767.99852913,5,2,41,41.797825256355324,-87.60126833189956
242,2018-12-11T00:00:00.000,Completed,18-03333723,Tree Trim,Location Not Recorded,45 E 98TH ST,60628,1178435.36180791,1839996.02069549,9,5,49,41.716252731882385,-87.62207788507561
243,2018-12-11T00:00:00.000,Completed,18-03334976,Tree Trim,Location Not Recorded,4212 W THOMAS ST,60651,1148098.72143353,1907001.82700736,37,11,23,41.900760634554956,-87.73146880532235
244,2018-12-11T00:00:00.000,Open,18-03330141,Tree Trim,Parkway,5423 S INGLESIDE AVE,60615,1183453.56180206,1869559.6308269,5,2,41,41.79726305633222,-87.60277933961034
245,2018-12-10T00:00:00.000,Open,18-03327640,Tree Trim,Parkway,9415 S BISHOP ST,60620,1168317.86349733,1842303.13398274,21,22,73,41.722807186408964,-87.65906719104079
246,2018-12-10T00:00:00.000,Open,18-03321556,Tree Trim,Location Not Recorded,4520 N SEELEY AVE,60625,1161759.27147817,1930008.67509114,47,19,4,41.96361891903571,-87.68064929365495
247,2018-12-10T00:00:00.000,Open,18-03321365,Tree Trim,Location Not Recorded,2052 W CUYLER AVE,60618,1161862.97772707,1926896.1562178,47,19,5,41.95507584569054,-87.6803552026729
248,2018-12-10T00:00:00.000,Open,18-03325422,Tree Trim,Location Not Recorded,5252 S NORDICA AVE,60638,1130263.34679391,1868953.64238903,23,8,56,41.796674982965996,-87.79785189190113
249,2018-12-10T00:00:00.000,Open,18-03324653,Tree Trim,Parkway,6919 S TALMAN AVE,60629,1159902.13503277,1858666.25432188,17,8,66,41.76788690281282,-87.68944475881038
250,2018-12-10T00:00:00.000,Open,18-03321080,Tree Trim,Parkway,1516 W HOOD AVE,60660,1165092.33528376,1940935.30101056,48,24,77,41.99353162216261,-87.66808273968928
251,2018-12-10T00:00:00.000,Open,18-03328619,Tree Trim,Location Not Recorded,7800 S NORMAL AVE,60620,1174313.94420931,1853197.26008982,17,6,69,41.75257112155442,-87.63678128524997
252,2018-12-10T00:00:00.000,Open,18-03328948,Tree Trim,Parkway,5741 S ARTESIAN AVE,60629,1161016.34842563,1866528.22698768,16,8,63,41.789438283322085,-87.68514341399901
253,2018-12-10T00:00:00.000,Open,18-03322445,Tree Trim,Parkway,624 N LEAMINGTON AVE,60644,1141916.27543187,1903667.56639425,37,15,25,41.89172780810981,-87.75426026546533
254,2018-12-10T00:00:00.000,Open,18-03325513,Tree Trim,Parkway,10729 S SAWYER AVE,60655,1156587.05638054,1833330.4381764,19,22,74,41.698428593315924,-87.70227703616273
255,2018-12-10T00:00:00.000,Open,18-03323855,Tree Trim,Parkway,5025 W WAVELAND AVE,60641,1142203.05518788,1924133.67971222,30,16,15,41.94788367083645,-87.75269813193528
