,P_Creation Date,P_Status,P_SRN,P_Type of SR,P_Street Address,P_ Zip,P_X-Coordinate,P_Y-Coordinate,P_ Ward,P_Police_District,P_Community_Area,P_Latitude,P_Longitude,P_No_of_potholes_filled_on_block
1334,2018-12-05T00:00:00.000,Open,18-03292236,Pothole in Street,621 S CANAL ST,60607,1173222.19112105,1897521.14326838,25,1,28,41.87377417178974,-87.63926628092828,0
1335,2018-12-05T00:00:00.000,Completed,18-03297337,Pothole in Street,8200 S STEWART AVE,60620,1175050.83363356,1850585.51648803,21,6,44,41.745291123715035,-87.634302733927,2
1336,2018-12-05T00:00:00.000,Completed,18-03294669,Pothole in Street,10614 S EWING AVE,60617,1202178.468305,1835184.17792216,10,4,52,41.702249393273824,-87.53542889077532,9
1337,2018-12-05T00:00:00.000,Open - Dup,18-03292006,Pothole in Street,4411 N MILWAUKEE AVE,60630,1141623.89348685,1928873.60669177,45,16,15,41.96100873289663,-87.75462692971466,0
1338,2018-12-05T00:00:00.000,Open,18-03294110,Pothole in Street,2012 W 51ST ST,60609,1163751.66577288,1870844.92567281,15,9,61,41.80133613086479,-87.67511675768577,0
1339,2018-12-05T00:00:00.000,Open,18-03293598,Pothole in Street,11554 S STEWART AVE,60628,1175698.1542086,1828297.39347256,34,5,53,41.683586166826956,-87.63258248152196,0
1340,2018-12-05T00:00:00.000,Completed,18-03290534,Pothole in Street,4000 N CAMPBELL AVE,60618,1159004.63368927,1926483.27688061,47,19,5,41.95403162194922,-87.69102887905554,0
1341,2018-12-05T00:00:00.000,Completed,18-03291152,Pothole in Street,8847 S MAY ST,60620,1170202.73828754,1846147.18781274,21,22,71,41.73282327294684,-87.65189077680152,10
1342,2018-12-05T00:00:00.000,Completed - Dup,18-03292786,Pothole in Street,100 E CONGRESS DR,60605,1177360.28288198,1898101.72031587,42,1,32,41.875835081627045,-87.62421288629156,0
1343,2018-12-05T00:00:00.000,Open,18-03292746,Pothole in Street,5300 W GEORGE ST,60641,1140544.59859628,1918769.69527288,31,25,19,41.93330333506715,-87.75905241289702,0
1344,2018-12-05T00:00:00.000,Open,18-03293214,Pothole in Street,2300 S SACRAMENTO AVE,60623,1156719.90310636,1888571.61462659,12,10,30,41.84992323568431,-87.7004461682493,0
1345,2018-12-05T00:00:00.000,Open,18-03292741,Pothole in Street,3358 W AINSLIE ST,60625,1153033.95658214,1932353.07289356,33,17,14,41.97033312810442,-87.71335441549526,0
1346,2018-12-05T00:00:00.000,Completed - Dup,18-03292201,Pothole in Street,300 N DESPLAINES ST,60661,1171876.56870781,1902094.74518355,42,12,28,41.886834052075095,-87.64442362063004,0
1347,2018-12-05T00:00:00.000,Open,18-03291276,Pothole in Street,4137 W ADDISON ST,60641,1148210.47999734,1923609.59997641,30,17,16,41.946221519964034,-87.73065907696686,0
1348,2018-12-05T00:00:00.000,Open,18-03293492,Pothole in Street,1653 S STEWART AVE,60616,1173719.73998319,1892022.03996637,25,12,28,41.85889308897148,-87.63765793628883,0
1349,2018-12-05T00:00:00.000,Open,18-03293178,Pothole in Street,3134 W COLUMBUS AVE,60652,1156755.70927659,1852512.25297042,18,8,70,41.75116899118377,-87.70119309279956,0
1350,2018-12-05T00:00:00.000,Open,18-03295819,Pothole in Street,3617 W 47TH ST,60632,1152951.49798668,1873227.44552151,14,8,57,41.8078782575489,-87.71428719770249,0
1351,2018-12-05T00:00:00.000,Open,18-03296319,Pothole in Street,302 E RIVERWALK,60601,1178330.02809411,1902606.23368375,42,1,32,41.888132085545884,-87.62053706791244,0
1352,2018-12-05T00:00:00.000,Completed - Dup,18-03297426,Pothole in Street,904 W FLETCHER ST,60657,1169651.50848718,1921091.05629059,44,19,6,41.939087266308974,-87.65205859243083,0
1353,2018-12-05T00:00:00.000,Open,18-03293999,Pothole in Street,8700 S CALUMET AVE,60619,1179995.65997184,1847380.22491107,9,6,44,41.73640824908175,-87.61628533895276,0
1354,2018-12-05T00:00:00.000,Open,18-03294144,Pothole in Street,5107 S OAKLEY AVE,60609,1161901.77009109,1870708.97732878,15,9,63,41.8009120439533,-87.68163490808288,0
1355,2018-12-05T00:00:00.000,Completed,18-03294725,Pothole in Street,3700 S PRINCETON AVE,60609,1174894.65653232,1880421.60073077,11,9,34,41.827229043883364,-87.63399324306681,42
1356,2018-12-05T00:00:00.000,Open - Dup,18-03296193,Pothole in Street,6800 S ANTHONY AVE,60637,1180095.06471959,1859855.35697442,20,3,69,41.770569046185535,-87.61540598763312,0
1357,2018-12-05T00:00:00.000,Open,18-03290935,Pothole in Street,1732 N WESTERN AVE,60647,1160089.85627371,1911625.68992025,1,14,24,41.913102992282525,-87.68744095424302,0
1358,2018-12-05T00:00:00.000,Open - Dup,18-03296843,Pothole in Street,4524 W ALTGELD ST,60639,1145808.25001261,1916298.96489166,31,25,20,41.92642087681071,-87.74008054526745,0
1359,2018-12-05T00:00:00.000,Completed,18-03291835,Pothole in Street,3044 W 41ST ST,60632,1156731.38447402,1877291.15006826,12,9,58,41.819156037201516,-87.70127884823455,0
1360,2018-12-05T00:00:00.000,Completed,18-03292080,Pothole in Street,7100 S ST LOUIS AVE,60629,1154262.62000981,1857308.49021678,17,8,66,41.764226230758915,-87.71029718950193,36
1361,2018-12-05T00:00:00.000,Open - Dup,18-03297310,Pothole in Street,5245 W AINSLIE ST,60630,1140309.84389239,1931932.33417257,45,16,11,41.96924187086199,-87.75936483185026,0
1362,2018-12-05T00:00:00.000,Open - Dup,18-03293370,Pothole in Street,7932 S KEDZIE AVE,60652,1156424.8780867,1851794.08850022,18,8,70,41.74874968302538,-87.70251216922512,0
1363,2018-12-05T00:00:00.000,Open,18-03292715,Pothole in Street,5200 W GEORGE ST,60641,1141208.1842944,1918785.60452671,31,25,19,41.933334029238004,-87.75661282671243,0
1364,2018-12-05T00:00:00.000,Open - Dup,18-03292378,Pothole in Street,4150 W 13TH ST,60623,1148837.18678704,1893715.53627295,24,10,29,41.864390054221786,-87.7295828764001,0
1365,2018-12-05T00:00:00.000,Open - Dup,18-03293436,Pothole in Street,11643 S STEWART AVE,60628,1175715.5542086,1827707.09347256,34,5,53,41.682105090044374,-87.6322454608348,0
1366,2018-12-05T00:00:00.000,Open - Dup,18-03293516,Pothole in Street,11647 S STEWART AVE,60628,1175716.3542086,1827680.19347256,34,5,53,41.68199179083759,-87.63224271295064,0
1367,2018-12-05T00:00:00.000,Completed,18-03294740,Pothole in Street,643 N FAIRBANKS CT,60611,1178388.2399895,1904703.75937885,42,18,8,41.89395030335185,-87.62013725202313,12
1368,2018-12-05T00:00:00.000,Open,18-03291710,Pothole in Street,2600 S KEDZIE AVE,60623,1155443.48836559,1886558.52807571,12,10,30,41.84442483084393,-87.70518545233183,0
1369,2018-12-05T00:00:00.000,Open,18-03292620,Pothole in Street,5003 W LAWRENCE AVE,60630,1142136.61703206,1931451.59492256,45,16,15,41.9678562807594,-87.75277888801713,0
1370,2018-12-05T00:00:00.000,Open - Dup,18-03293449,Pothole in Street,11645 S STEWART AVE,60628,1175715.9542086,1827693.69347256,34,5,53,41.68204841187285,-87.63224409765672,0
1371,2018-12-05T00:00:00.000,Completed,18-03295171,Pothole in Street,5240 W THOMAS ST,60651,1141110.05651471,1906823.81871833,37,15,25,41.90051107562057,-87.75742403963702,0
1372,2018-12-05T00:00:00.000,Completed - Dup,18-03290909,Pothole in Street,1800 S HALSTED ST,60608,1171314.8332987,1891601.86989188,11,12,31,41.858062657591574,-87.646795271613,0
1373,2018-12-05T00:00:00.000,Open - Dup,18-03296491,Pothole in Street,3450 W ADDISON ST,60618,1152652.96000441,1923718.84001093,35,17,16,41.94664108326911,-87.7147926757897,0
1374,2018-12-05T00:00:00.000,Completed,18-03292237,Pothole in Street,4757 N ARTESIAN AVE,60625,1159176.3600007,1931522.52997057,40,19,4,41.96840354074776,-87.6899749990686,13
1375,2018-12-05T00:00:00.000,Completed - Dup,18-03295742,Pothole in Street,7600 S LAFAYETTE AVE,60620,1177154.49602548,1854601.58606629,6,6,69,41.756320005823206,-87.62647557728278,0
1376,2018-12-05T00:00:00.000,Completed,18-03292294,Pothole in Street,8400 S HAMLIN AVE,60652,1152524.42393022,1848606.00850852,18,8,70,41.740379635964736,-87.71689688211369,2
1377,2018-12-05T00:00:00.000,Open,18-03294598,Pothole in Street,1110 W GARFIELD BLVD,60609,1169815.30801746,1868332.99439634,20,9,61,41.79431272534318,-87.65296676917012,0
1378,2018-12-05T00:00:00.000,Completed,18-03290507,Pothole in Street,8252 S HAMLIN AVE,60652,1152496.57989854,1849506.79841218,18,8,70,41.74249283641561,-87.71696439700791,1
1379,2018-12-05T00:00:00.000,Open,18-03293601,Pothole in Street,5259 S NARRAGANSETT AVE,60638,1134601.17996843,1869017.54550588,14,8,56,41.79613661510433,-87.7817759177696,0
1380,2018-12-05T00:00:00.000,Open - Dup,18-03293738,Pothole in Street,11543 S STEWART AVE,60628,1175695.89480746,1828371.02657984,34,5,53,41.68392946568437,-87.63229890033593,0
1381,2018-12-05T00:00:00.000,Open - Dup,18-03293560,Pothole in Street,11613 S STEWART AVE,60628,1175709.8542086,1827908.69347256,34,5,53,41.6829552608013,-87.63226593589954,0
1382,2018-12-05T00:00:00.000,Open - Dup,18-03291733,Pothole in Street,2143 N AUSTIN AVE,60639,1136052.10435,1913639.282825,36,25,19,41.919185123614426,-87.77541049633744,0
1383,2018-12-05T00:00:00.000,Open - Dup,18-03292415,Pothole in Street,9500 S COTTAGE GROVE AVE,60628,1183576.32953423,1842151.06616908,9,5,49,41.72197046522736,-87.60334804007711,0
1384,2018-12-05T00:00:00.000,Open - Dup,18-03293535,Pothole in Street,11615 S STEWART AVE,60628,1175710.2542086,1827895.29347256,34,5,53,41.682898582422105,-87.63226457392557,0
1385,2018-12-05T00:00:00.000,Open,18-03292997,Pothole in Street,600 S LOCKWOOD AVE,60644,1141103.23241824,1896806.6303002,29,15,25,41.87286193737628,-87.75755983033683,0
1386,2018-12-05T00:00:00.000,Open,18-03292768,Pothole in Street,5500 W GEORGE ST,60641,1139204.16238166,1918737.29962965,31,25,19,41.93324012386719,-87.76391574456683,0
1387,2018-12-05T00:00:00.000,Open - Dup,18-03293671,Pothole in Street,11547 S STEWART AVE,60628,1175696.69480746,1828344.22657984,34,5,53,41.68381651031491,-87.63229583188092,0
1388,2018-12-04T00:00:00.000,Open,18-03288061,Pothole in Street,1600 N AUSTIN AVE,60639,1136064.68327255,1910015.45267395,29,25,25,41.90939056630653,-87.7756631010805,0
1389,2018-12-04T00:00:00.000,Completed,18-03286760,Pothole in Street,11000 S EBERHART AVE,60628,1181522.47177899,1832104.52471934,9,5,49,41.69446698647477,-87.61116649106009,7
1390,2018-12-04T00:00:00.000,Open - Dup,18-03284834,Pothole in Street,5924 S KEELER AVE,60629,1149383.24388586,1864988.48709148,13,8,65,41.78511640483647,-87.72797557450534,0
1391,2018-12-04T00:00:00.000,Open,18-03283013,Pothole in Street,4146 N KEDVALE AVE,60641,1148104.92637619,1927236.69262786,39,17,16,41.956786175548224,-87.73108741698275,0
1392,2018-12-04T00:00:00.000,Open,18-03281665,Pothole in Street,1900 W CULLERTON ST,60608,1164016.23422728,1890427.82259955,25,12,31,41.855067394534714,-87.67359514411345,0
1393,2018-12-04T00:00:00.000,Open,18-03289304,Pothole in Street,7837 S LAFAYETTE AVE,60620,1177300.33000503,1852921.88001269,6,6,69,41.75162149942031,-87.62569594399326,0
1394,2018-12-04T00:00:00.000,Completed,18-03288265,Pothole in Street,5100 W IOWA ST,60651,1142193.27859296,1905507.58946723,37,15,25,41.89688120234656,-87.75325999309672,0
1395,2018-12-04T00:00:00.000,Completed,18-03286216,Pothole in Street,3347 W CULLOM AVE,60618,1153298.83959404,1928383.0335212,33,17,16,41.95921806406964,-87.7125025959511,1
1396,2018-12-04T00:00:00.000,Completed - Dup,18-03289545,Pothole in Street,2232 W ARTHUR AVE,60645,1160128.98533134,1943110.86231201,50,24,2,41.999714552128744,-87.68634341492874,0
1397,2018-12-04T00:00:00.000,Open,18-03288859,Pothole in Street,2400 W VAN BUREN ST,60612,1160471.42849473,1898099.10860175,27,11,28,41.87619197518567,-87.68633785193599,0
1398,2018-12-04T00:00:00.000,Completed,18-03288479,Pothole in Street,351 N STETSON AVE,60601,1177848.6433,1902624.2465,42,1,32,41.888070684082734,-87.62219236951034,8
1399,2018-12-04T00:00:00.000,Open - Dup,18-03286098,Pothole in Street,3626 W 70TH PL,60629,1153363.99560552,1857615.96990141,13,8,65,41.76523988964941,-87.7138951452072,0
1400,2018-12-04T00:00:00.000,Open - Dup,18-03285166,Pothole in Street,3557 W HOLLYWOOD AVE,60659,1151562.82460656,1937641.04300337,39,17,13,41.984652944338606,-87.71848493955713,0
1401,2018-12-04T00:00:00.000,Completed,18-03284629,Pothole in Street,10500 S PARNELL AVE,60628,1174488.29219459,1835263.31878834,34,22,49,41.70326017766987,-87.63681759432691,18
1402,2018-12-04T00:00:00.000,Completed - Dup,18-03289055,Pothole in Street,2232 W ARTHUR AVE,60645,1160128.98533134,1943110.86231201,50,24,2,41.999714552128744,-87.68634341492874,0
1403,2018-12-04T00:00:00.000,Open - Dup,18-03284065,Pothole in Street,5700 N LAKE SHORE DR,60660,1169044.905375,1938170.7886,48,20,77,41.98587146134214,-87.65381231962796,0
1404,2018-12-04T00:00:00.000,Completed,18-03287760,Pothole in Street,3051 W 104TH ST,60655,1157708.38660239,1835509.77548966,19,22,74,41.70427307427954,-87.69862543903992,6
1405,2018-12-04T00:00:00.000,Open,18-03285439,Pothole in Street,2018 N KILPATRICK AVE,60639,1144724.00258128,1913087.80851861,36,25,19,41.91761850944073,-87.74386099643536,0
1406,2018-12-04T00:00:00.000,Open,18-03287648,Pothole in Street,7100 W DICKENS AVE,60707,1128749.95759139,1913177.61290787,29,25,25,41.91816701222855,-87.80249278677567,0
1407,2018-12-04T00:00:00.000,Completed,18-03289098,Pothole in Street,59 W 91ST ST,60620,1177350.72000114,1844637.43879279,21,6,49,41.72889290797282,-87.62640080915871,22
1408,2018-12-04T00:00:00.000,Open - Dup,18-03282260,Pothole in Street,5200 N SB OUTER LAKE SHORE DR,60640,1169890.50750477,1934794.3715323,48,20,77,41.97662162786541,-87.650790026249,0
1409,2018-12-04T00:00:00.000,Open - Dup,18-03281998,Pothole in Street,1036 W HOLLYWOOD AVE,60660,1168217.32177241,1938035.38730507,48,20,77,41.98561552124007,-87.65674561628713,0
1410,2018-12-04T00:00:00.000,Open,18-03281844,Pothole in Street,2018 W NORTH AVE,60647,1162625.71848325,1910645.44219595,2,14,24,41.910583643852554,-87.67810342196974,0
1411,2018-12-04T00:00:00.000,Open,18-03286938,Pothole in Street,3100 S WESTERN AVE,60608,1160917.21688199,1884178.14901723,25,9,31,41.83779489972262,-87.68514875102693,0
1412,2018-12-04T00:00:00.000,Open,18-03286836,Pothole in Street,7199 W GRAND AVE,60707,1127687.13667468,1915338.80368849,29,25,18,41.92388497356633,-87.80619241407985,0
1413,2018-12-04T00:00:00.000,Open - Dup,18-03284654,Pothole in Street,5013 W ARGYLE ST,60630,1142039.74603378,1932780.93480191,45,16,11,41.971503424496994,-87.75333246078526,0
1415,2018-12-04T00:00:00.000,Completed,18-03287742,Pothole in Street,1240 N KINGSBURY ST,60642,1170674.66213433,1908410.47923305,27,18,8,41.90470875516374,-87.64910301787152,4
1416,2018-12-04T00:00:00.000,Completed,18-03286619,Pothole in Street,215 W NORTH AVE,60610,1174233.16937902,1910988.27838023,27,18,8,41.911047541225514,-87.63538198007993,0
1417,2018-12-04T00:00:00.000,Open,18-03284790,Pothole in Street,5901 S KEELER AVE,60629,1149378.94388586,1865142.28709148,23,8,65,41.785796667168185,-87.72770287426624,0
1418,2018-12-04T00:00:00.000,Completed - Dup,18-03289023,Pothole in Street,2345 N RACINE AVE,60614,1167914.36520523,1915825.59993203,43,18,7,41.92481450747497,-87.65829016092104,0
1419,2018-12-04T00:00:00.000,Completed,18-03286059,Pothole in Street,8248 W CATHERINE AVE,60656,1120254.30007297,1934706.64000136,41,16,10,41.977378703272194,-87.83361498467596,2
1420,2018-12-04T00:00:00.000,Open,18-03287369,Pothole in Street,5445 S UNIVERSITY AVE,60615,1184725.86902865,1869378.99997763,5,2,41,41.79664976442409,-87.59797075363822,0
1421,2018-12-04T00:00:00.000,Open,18-03285634,Pothole in Street,5700 W BERENICE AVE,60634,1137666.3880297,1925021.00636888,38,16,15,41.95050981655218,-87.76947742080935,0
1422,2018-12-04T00:00:00.000,Open - Dup,18-03288086,Pothole in Street,8700 S VINCENNES AVE,60620,1172072.46076853,1847159.25349233,21,22,71,41.73600656458518,-87.64534181897955,0
1423,2018-12-04T00:00:00.000,Open - Dup,18-03286115,Pothole in Street,3603 W 70TH PL,60629,1153504.29560552,1857619.76990141,13,8,65,41.76503288638154,-87.713038272734,0
1424,2018-12-04T00:00:00.000,Open,18-03285381,Pothole in Street,8300 S VERNON AVE,60619,1180800.8798917,1850067.09202777,6,6,44,41.74374197985484,-87.61325006508221,0
1425,2018-12-04T00:00:00.000,Open,18-03286744,Pothole in Street,5500 W MONTROSE AVE,60641,1138886.36872119,1928713.26459094,38,16,15,41.96061955272249,-87.764903934707,0
1426,2018-12-04T00:00:00.000,Open,18-03285666,Pothole in Street,7721 S TRIPP AVE,60652,1149568.35068754,1852996.33093077,18,8,70,41.752462174201966,-87.72729883672949,0
1427,2018-12-04T00:00:00.000,Open,18-03288504,Pothole in Street,500 S CENTRAL AVE,60644,1139137.42489872,1897125.600069,29,15,25,41.873773251493034,-87.76476970436084,0
1428,2018-12-04T00:00:00.000,Open - Dup,18-03282207,Pothole in Street,7400 S WESTERN AVE,60636,1161656.14977122,1855525.54243334,18,8,66,41.75915860221326,-87.68324640731711,0
1429,2018-12-04T00:00:00.000,Completed,18-03288148,Pothole in Street,2300 S KEDZIE AVE,60623,1155385.52833074,1888538.1774114,12,10,30,41.84985753265426,-87.7053434771034,1
1430,2018-12-04T00:00:00.000,Open - Dup,18-03283826,Pothole in Street,5318 W GIDDINGS ST,60630,1140083.76151403,1930933.54536577,45,16,15,41.96648298583256,-87.76042385027125,0
1431,2018-12-04T00:00:00.000,Open,18-03286066,Pothole in Street,3644 W 70TH PL,60629,1153254.29560552,1857613.06990141,13,8,65,41.76523039751903,-87.71453521384909,0
1432,2018-12-04T00:00:00.000,Completed,18-03288177,Pothole in Street,2232 W ARTHUR AVE,60645,1160128.98533134,1943110.86231201,50,24,2,41.999714552128744,-87.68634341492874,0
1433,2018-12-04T00:00:00.000,Open,18-03283331,Pothole in Street,6300 S NATCHEZ AVE,60638,1134163.83870597,1862041.77260247,23,8,64,41.777592151383146,-87.78385518959035,0
1434,2018-12-04T00:00:00.000,Completed,18-03284356,Pothole in Street,100 E CONGRESS DR,60605,1177360.28288198,1898101.72031587,42,1,32,41.875835081627045,-87.62421288629156,2
1435,2018-12-04T00:00:00.000,Open,18-03286790,Pothole in Street,600 W 62ND ST,60621,1173340.51358779,1863793.16061795,16,7,68,41.781759463237464,-87.64017520861567,0
1436,2018-12-04T00:00:00.000,Open,18-03281924,Pothole in Street,2400 W 17TH ST,60608,1160644.86207353,1891661.72742721,28,10,31,41.858523088570664,-87.68591636465484,0
1437,2018-12-04T00:00:00.000,Completed,18-03287021,Pothole in Street,2700 W BARRY AVE,60618,1157612.71199435,1920602.59828005,33,14,21,41.93791793697015,-87.6963212780984,9
1438,2018-12-04T00:00:00.000,Open - Dup,18-03285242,Pothole in Street,3899 W 30TH ST,60623,1150848.65548517,1884428.50137593,22,10,30,41.83865448122087,-87.72189508729782,0
1439,2018-12-04T00:00:00.000,Completed,18-03284569,Pothole in Street,10200 S CARPENTER ST,60643,1171118.34290253,1837177.21283242,34,22,73,41.70858728719425,-87.64910279645827,25
1440,2018-12-04T00:00:00.000,Open - Dup,18-03287374,Pothole in Street,5425 S UNIVERSITY AVE,60615,1184720.8923168,1869578.43149859,5,2,41,41.79721765704588,-87.5979821758499,0
1441,2018-12-04T00:00:00.000,Open,18-03283556,Pothole in Street,5638 S LAKE SHORE DR,60637,1189598.28297287,1867846.94908499,5,3,41,41.79235332031005,-87.58043446292405,0
1442,2018-12-04T00:00:00.000,Open - Dup,18-03288543,Pothole in Street,5200 N AUSTIN AVE,60630,1135205.46652668,1934212.8499933,45,16,11,41.975760959521644,-87.77832526825762,0
1443,2018-12-04T00:00:00.000,Open - Dup,18-03285241,Pothole in Street,3831 W 30TH ST,60623,1151181.10506877,1884438.85158389,22,10,30,41.83867641150152,-87.72067485617629,0
1444,2018-12-04T00:00:00.000,Completed - Dup,18-03284486,Pothole in Street,100 S MICHIGAN AVE,60603,1177324.39101512,1899960.94636756,42,1,32,41.88077066474826,-87.62448301713603,0
1445,2018-12-04T00:00:00.000,Completed,18-03285665,Pothole in Street,3900 N MARMORA AVE,60634,1136327.80969839,1925318.29132603,38,16,15,41.95128432463441,-87.77441432322793,0
